max_ia_risk,max_copy_risk,min_speedup,t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy
0.15,0.5,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.55,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.55,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.6,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.6,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.65,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.65,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.7,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.7,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.75,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.75,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.8,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.8,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.85,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.85,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.9,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.9,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.95,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,0.95,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,1.0,,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.15,1.0,2.0,0.29,0.83,2.6873815050411802,0.14958029920525473,0.019307066435143006,0.020491059147180194,0.02322022008253095,-0.00018321167883211283,-0.0032857664233576626
0.2,0.1,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.1,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.1,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.1,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.1,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.1,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.1,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.1,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
