t_l,t_h,speedup,ia_risk,copy_risk,valid
0.25,0.25,2.6963350788263836,1.0,0.2704804321189649,False
0.25,0.26,2.6963350788263836,1.0,0.2704804321189649,False
0.26,0.26,2.6963350788263836,1.0,0.2704804321189649,False
0.25,0.27,2.676029979757085,1.0,0.2639856021833127,False
0.25,0.28,2.676029979757085,1.0,0.2639856021833127,False
0.25,0.3,2.676029979757085,1.0,0.2639856021833127,False
0.25,0.29,2.676029979757085,1.0,0.2639856021833127,False
0.26,0.28,2.676029979757085,1.0,0.2639856021833127,False
0.26,0.27,2.676029979757085,1.0,0.2639856021833127,False
0.26,0.29,2.676029979757085,1.0,0.2639856021833127,False
0.25,0.31,2.676029979757085,1.0,0.2639856021833127,False
0.26,0.31,2.676029979757085,1.0,0.2639856021833127,False
0.26,0.3,2.676029979757085,1.0,0.2639856021833127,False
0.25,0.38,2.560343976551597,0.9791483623609768,0.2678783255885271,False
0.25,0.37,2.560343976551597,0.9791483623609768,0.2678783255885271,False
0.26,0.38,2.560343976551597,0.9791483623609768,0.2678783255885271,False
0.26,0.37,2.560343976551597,0.9791483623609768,0.2678783255885271,False
0.27,0.38,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.27,0.37,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.29,0.38,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.29,0.37,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.28,0.37,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.28,0.38,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.31,0.38,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.31,0.37,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.3,0.37,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.3,0.38,2.5458804233857397,0.9740037464252967,0.2678783255885271,False
0.32,0.38,2.517438073644167,0.9486832980505138,0.2678783255885271,False
0.32,0.37,2.517438073644167,0.9486832980505138,0.2678783255885271,False
0.26,0.41,2.3882674793047958,0.8124377033526619,0.29170159339074564,False
0.25,0.41,2.3882674793047958,0.8124377033526619,0.29170159339074564,False
0.27,0.41,2.375677958140955,0.7896037618446187,0.29170159339074564,False
0.3,0.41,2.375677958140955,0.7896037618446187,0.29170159339074564,False
0.29,0.41,2.375677958140955,0.7896037618446187,0.29170159339074564,False
0.28,0.41,2.375677958140955,0.7896037618446187,0.29170159339074564,False
0.31,0.41,2.375677958140955,0.7896037618446187,0.29170159339074564,False
0.32,0.41,2.3508929482686387,0.7213979514182869,0.29170159339074564,False
0.26,0.45,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.26,0.42,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.25,0.42,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.25,0.44,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.26,0.44,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.25,0.46,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.26,0.46,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.25,0.43,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.25,0.45,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.26,0.43,2.2809578861756536,0.5964668314291472,0.2794694053858926,False
0.27,0.44,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.27,0.43,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.27,0.45,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.27,0.42,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.29,0.44,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.29,0.43,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.29,0.42,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.28,0.45,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.28,0.46,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.28,0.42,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.28,0.43,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.28,0.44,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.27,0.46,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.3,0.44,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.3,0.42,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.3,0.46,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.3,0.45,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.3,0.43,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.29,0.45,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.29,0.46,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.31,0.44,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.31,0.43,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.31,0.42,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.31,0.46,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.31,0.45,2.269471571949214,0.5631076944400868,0.2794694053858926,False
0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,False
0.32,0.43,2.2468425356672044,0.4752662990255387,0.2794694053858926,False
0.32,0.44,2.2468425356672044,0.4752662990255387,0.2794694053858926,False
0.32,0.45,2.2468425356672044,0.4752662990255387,0.2794694053858926,False
0.32,0.46,2.2468425356672044,0.4752662990255387,0.2794694053858926,False
0.37,0.43,2.202911805890536,0.449603888673586,0.2794694053858926,False
0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,False
0.37,0.44,2.202911805890536,0.449603888673586,0.2794694053858926,False
0.37,0.45,2.202911805890536,0.449603888673586,0.2794694053858926,False
0.38,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,False
