max_ia_risk,max_copy_risk,min_speedup,t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy
0.35,0.85,2.0,0.41,0.48,2.039966161247452,0.31870793094203875,0.29341065258410026,0.0005173333333333337,-0.0023458333333333317,0.008917708333333328,-0.005037499999999998
0.35,0.9,,0.41,0.48,2.039966161247452,0.31870793094203875,0.29341065258410026,0.0005173333333333337,-0.0023458333333333317,0.008917708333333328,-0.005037499999999998
0.35,0.9,2.0,0.41,0.48,2.039966161247452,0.31870793094203875,0.29341065258410026,0.0005173333333333337,-0.0023458333333333317,0.008917708333333328,-0.005037499999999998
0.35,0.95,,0.41,0.48,2.039966161247452,0.31870793094203875,0.29341065258410026,0.0005173333333333337,-0.0023458333333333317,0.008917708333333328,-0.005037499999999998
0.35,0.95,2.0,0.41,0.48,2.039966161247452,0.31870793094203875,0.29341065258410026,0.0005173333333333337,-0.0023458333333333317,0.008917708333333328,-0.005037499999999998
0.35,1.0,,0.41,0.48,2.039966161247452,0.31870793094203875,0.29341065258410026,0.0005173333333333337,-0.0023458333333333317,0.008917708333333328,-0.005037499999999998
0.35,1.0,2.0,0.41,0.48,2.039966161247452,0.31870793094203875,0.29341065258410026,0.0005173333333333337,-0.0023458333333333317,0.008917708333333328,-0.005037499999999998
0.4,0.3,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.3,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.35,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.35,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.4,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.4,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.45,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.45,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.5,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.5,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.55,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.55,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
