t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy,valid
0.43,0.93,1.4177204163990018,0.1177108819291024,0.0933017145900213,-0.0006126582278481019,-0.0016202531645569621,-8.444444444444502e-06,0.000978222222222224,True
0.79,0.9,1.4153838923994726,0.11252004555136573,0.1104758980601934,-0.0014724637681159426,-0.014256521739130439,0.0007262411347517734,0.0031627659574468086,True
0.26,0.94,1.3968000514914813,0.12656390557001423,0.0906919259721669,-0.0014381818181818185,0.0016230303030303006,0.0015271844660194164,0.0033223300970873807,True
0.25,0.94,1.3968000514914813,0.12656390557001423,0.0906919259721669,-0.0014381818181818185,0.0016230303030303006,0.0015271844660194164,0.0033223300970873807,True
0.28,0.94,1.3968000514914813,0.12656390557001423,0.0906919259721669,-0.0014381818181818185,0.0016230303030303006,0.0015271844660194164,0.0033223300970873807,True
0.27,0.94,1.3968000514914813,0.12656390557001423,0.0906919259721669,-0.0014381818181818185,0.0016230303030303006,0.0015271844660194164,0.0033223300970873807,True
0.43,0.94,1.3912618148631348,0.12042256222794123,0.0906919259721669,-0.0007786585365853667,-0.0003993902439024397,0.0015271844660194164,0.0033223300970873807,True
0.79,0.91,1.384937150835738,0.10512573945664737,0.10259788437412132,-0.0012567567567567575,-0.013222972972972974,0.0005561538461538468,0.00341,True
0.79,0.93,1.3391094560150654,0.1039970860478199,0.0933017145900213,-0.0029942528735632185,-0.012988505747126436,-8.444444444444502e-06,0.000978222222222224,True
0.28,0.96,1.3361860662977436,0.1315834127555208,0.07994854660502176,-0.0020272727272727274,0.004114772727272727,0.0012012500000000016,0.006085000000000002,True
0.27,0.96,1.3361860662977436,0.1315834127555208,0.07994854660502176,-0.0020272727272727274,0.004114772727272727,0.0012012500000000016,0.006085000000000002,True
0.26,0.96,1.3361860662977436,0.1315834127555208,0.07994854660502176,-0.0020272727272727274,0.004114772727272727,0.0012012500000000016,0.006085000000000002,True
0.25,0.96,1.3361860662977436,0.1315834127555208,0.07994854660502176,-0.0020272727272727274,0.004114772727272727,0.0012012500000000016,0.006085000000000002,True
0.43,0.96,1.3311171907253279,0.12590901544543495,0.07994854660502176,-0.0014125714285714284,0.002233714285714286,0.0012012500000000016,0.006085000000000002,True
0.79,0.94,1.3154792501236068,0.11049488445523256,0.0906919259721669,-0.0031333333333333326,-0.010102150537634408,0.0015271844660194164,0.0033223300970873807,True
0.25,0.97,1.311442627543943,0.13737141498719846,0.04709529293793461,-0.0020156756756756758,0.007517837837837838,-0.000970714285714285,0.0026521428571428586,True
0.26,0.97,1.311442627543943,0.13737141498719846,0.04709529293793461,-0.0020156756756756758,0.007517837837837838,-0.000970714285714285,0.0026521428571428586,True
0.27,0.97,1.311442627543943,0.13737141498719846,0.04709529293793461,-0.0020156756756756758,0.007517837837837838,-0.000970714285714285,0.0026521428571428586,True
0.28,0.97,1.311442627543943,0.13737141498719846,0.04709529293793461,-0.0020156756756756758,0.007517837837837838,-0.000970714285714285,0.0026521428571428586,True
0.43,0.97,1.3065594011988915,0.13204886583014414,0.04709529293793461,-0.0014309782608695652,0.005747282608695651,-0.000970714285714285,0.0026521428571428586,True
0.25,0.98,1.2994114040107507,0.13382489041576398,0.040420607555313785,-0.0018763157894736838,0.007319999999999999,-0.001203076923076923,0.002563846153846154,True
0.26,0.98,1.2994114040107507,0.13382489041576398,0.040420607555313785,-0.0018763157894736838,0.007319999999999999,-0.001203076923076923,0.002563846153846154,True
0.27,0.98,1.2994114040107507,0.13382489041576398,0.040420607555313785,-0.0018763157894736838,0.007319999999999999,-0.001203076923076923,0.002563846153846154,True
0.28,0.98,1.2994114040107507,0.13382489041576398,0.040420607555313785,-0.0018763157894736838,0.007319999999999999,-0.001203076923076923,0.002563846153846154,True
0.43,0.98,1.2946172007097632,0.12862049814480675,0.040420607555313785,-0.0013063492063492064,0.005595238095238092,-0.001203076923076923,0.002563846153846154,True
0.27,0.99,1.288770498293592,0.1298033807821743,0.018849708560057268,-0.0018520408163265306,0.007095918367346939,-0.005778512396694215,-0.005509917355371901,True
0.25,1.0,1.288770498293592,0.1298033807821743,0.018849708560057268,-0.0018520408163265306,0.007095918367346939,-0.005778512396694215,-0.005509917355371901,True
0.25,0.99,1.288770498293592,0.1298033807821743,0.018849708560057268,-0.0018520408163265306,0.007095918367346939,-0.005778512396694215,-0.005509917355371901,True
0.26,0.99,1.288770498293592,0.1298033807821743,0.018849708560057268,-0.0018520408163265306,0.007095918367346939,-0.005778512396694215,-0.005509917355371901,True
0.26,1.0,1.288770498293592,0.1298033807821743,0.018849708560057268,-0.0018520408163265306,0.007095918367346939,-0.005778512396694215,-0.005509917355371901,True
0.27,1.0,1.288770498293592,0.1298033807821743,0.018849708560057268,-0.0018520408163265306,0.007095918367346939,-0.005778512396694215,-0.005509917355371901,True
0.28,0.99,1.288770498293592,0.1298033807821743,0.018849708560057268,-0.0018520408163265306,0.007095918367346939,-0.005778512396694215,-0.005509917355371901,True
0.28,1.0,1.288770498293592,0.1298033807821743,0.018849708560057268,-0.0018520408163265306,0.007095918367346939,-0.005778512396694215,-0.005509917355371901,True
0.43,0.99,1.2840543506530961,0.12473421967897189,0.018849708560057268,-0.0012994871794871792,0.005423076923076923,-0.005778512396694215,-0.005509917355371901,True
0.43,1.0,1.2840543506530961,0.12473421967897189,0.018849708560057268,-0.0012994871794871792,0.005423076923076923,-0.005778512396694215,-0.005509917355371901,True
0.79,0.96,1.2615814601510045,0.12194570378809441,0.07994854660502176,-0.003950961538461539,-0.004645192307692308,0.0012012500000000016,0.006085000000000002,True
0.79,0.99,1.2192289648910413,0.12152876755465933,0.018849708560057268,-0.003363709677419355,0.0014798387096774193,-0.005778512396694215,-0.005509917355371901,True
0.79,1.0,1.2192289648910413,0.12152876755465933,0.018849708560057268,-0.003363709677419355,0.0014798387096774193,-0.005778512396694215,-0.005509917355371901,True
0.25,0.25,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.25,0.26,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.25,0.27,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.25,0.28,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.26,0.28,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.26,0.26,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.26,0.27,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.27,0.28,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.27,0.27,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.28,0.28,3.6037741229357647,1.0,0.18091330571058523,,,0.003161064087061669,0.002696614268440144,False
0.26,0.3,3.5764750534987026,1.0,0.1803043716885337,,,0.003027669902912621,0.0026023058252427175,False
0.25,0.3,3.5764750534987026,1.0,0.1803043716885337,,,0.003027669902912621,0.0026023058252427175,False
0.27,0.3,3.5764750534987026,1.0,0.1803043716885337,,,0.003027669902912621,0.0026023058252427175,False
0.28,0.3,3.5764750534987026,1.0,0.1803043716885337,,,0.003027669902912621,0.0026023058252427175,False
0.28,0.32,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.25,0.34,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.26,0.31,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.28,0.33,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.27,0.34,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.27,0.32,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.26,0.32,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.27,0.31,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.26,0.33,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.28,0.31,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.28,0.34,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.25,0.31,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.25,0.32,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.25,0.33,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.26,0.34,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.27,0.33,3.5674670406825277,1.0,0.17925870545224581,,,0.003071081409477522,0.002431834750911299,False
0.27,0.35,3.5585042905511255,1.0,0.17821021225779826,,,0.002967518248175183,0.0023045012165450116,False
0.28,0.35,3.5585042905511255,1.0,0.17821021225779826,,,0.002967518248175183,0.0023045012165450116,False
0.26,0.35,3.5585042905511255,1.0,0.17821021225779826,,,0.002967518248175183,0.0023045012165450116,False
0.25,0.35,3.5585042905511255,1.0,0.17821021225779826,,,0.002967518248175183,0.0023045012165450116,False
0.26,0.36,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.27,0.38,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.28,0.36,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.27,0.36,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.25,0.38,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.25,0.37,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.25,0.36,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.26,0.37,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.28,0.38,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.28,0.37,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.26,0.38,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.27,0.37,3.5230991617970324,1.0,0.1778017542447613,,,0.003017481662591687,0.002315770171149144,False
0.26,0.39,3.5056594855566927,1.0,0.17695886088673948,,,0.0031569852941176475,0.0021463235294117643,False
0.25,0.39,3.5056594855566927,1.0,0.17695886088673948,,,0.0031569852941176475,0.0021463235294117643,False
0.27,0.39,3.5056594855566927,1.0,0.17695886088673948,,,0.0031569852941176475,0.0021463235294117643,False
