max_ia_risk,max_copy_risk,min_speedup,t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy
0.1,0.1,,0.25,0.67,1.8330657043005638,0.03678879678963561,0.09819850237254144,0.002591608391608392,-0.003508391608391609,-0.00017424593967517492,-0.0017252900232018573
0.1,0.15,,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.15,2.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.15,4.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.2,,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.2,2.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.2,4.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.25,,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.25,2.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.25,4.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.3,,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.3,2.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.3,4.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.35,,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.35,2.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.35,4.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.4,,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.4,2.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.4,4.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.45,,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.45,2.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.45,4.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.5,,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.5,2.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.5,4.0,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
0.1,0.55,,0.42,0.48,5.856661865938017,0.0993719797887215,0.10814884399875406,0.005368181818181819,-0.002890909090909091,6.527942925089173e-05,0.0007431629013079667
