t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy,valid
0.45,0.7,4.451555580424503,0.1986169400169682,0.024526819681340253,0.021364525139664806,0.03170698324022347,-2.5136884021901493e-05,-0.0001917869586859136,True
0.29,0.72,4.369156158141953,0.19969299757064393,0.02305801314723879,0.020824825986078887,0.030706960556844548,0.000555416191562144,-0.00031208665906499447,True
0.45,0.71,4.262390932725998,0.19008174104796927,0.024945172747050215,0.021333684210526314,0.030313421052631573,-8.83412824589292e-05,-0.00015511393746687877,True
0.29,0.73,4.1654093170385895,0.19185381610192453,0.02294617782477814,0.02048521739130435,0.030017391304347826,0.0007165739022881884,-0.00034100185528756984,True
0.45,0.73,3.895995111012664,0.19132451353791133,0.02294617782477814,0.020211617312072893,0.03065535307517084,0.0007165739022881884,-0.00034100185528756984,True
0.29,0.75,3.781801263255238,0.18953848522613959,0.022167359659590255,0.020066732673267328,0.029565148514851484,0.00029696739954510987,-0.00016247156937073561,True
0.29,0.76,3.602554939625248,0.18350245429301557,0.024263092700468614,0.020924770642201836,0.0282251376146789,-8.652849740932629e-05,-0.00010647668393782418,True
0.45,0.75,3.558394071591943,0.1889815663918307,0.022167359659590255,0.0198004132231405,0.03012417355371901,0.00029696739954510987,-0.00016247156937073561,True
0.29,0.77,3.4347042559060124,0.17829059734951214,0.022558935094215995,0.020444214162348876,0.028001554404145073,-0.0002603830645161281,-0.0005664314516129029,True
0.29,0.78,3.287970688738718,0.1773474640017482,0.022677178044608136,0.020163562091503266,0.027292483660130717,-0.0008717887154861939,-3.325330132052775e-05,True
0.45,0.77,3.2494195623175544,0.177403816474614,0.022558935094215995,0.020227419354838707,0.028427598566308245,-0.0002603830645161281,-0.0005664314516129029,True
0.29,0.79,3.1646771229953874,0.1743148565696575,0.02402694563893911,0.019989547581903275,0.02737067082683307,-0.0016838662790697669,0.0015027616279069782,True
0.45,0.78,3.1177866837525565,0.17648750198656482,0.022677178044608136,0.019948900169204736,0.027669543147208125,-0.0008717887154861939,-3.325330132052775e-05,True
0.29,0.8,3.0671153477901445,0.16891531463781137,0.020745529420137163,0.01958248502994012,0.02697125748502994,-0.0006630088495575212,0.0003293805309734524,True
0.29,0.81,2.989198168559982,0.16548633642029975,0.017264648731141752,0.0197741935483871,0.02656568914956012,-0.0007251626898047711,-0.0016258134490238602,True
0.29,0.82,2.9165312769601823,0.1649255015978277,0.01475693987395971,0.01974549295774648,0.026322676056338028,-0.0002208913649025049,-0.0011910863509749282,True
0.29,0.83,2.8586207951376514,0.1625485134245823,0.019307066435143006,0.019681430536451168,0.025859147180192575,-0.00018321167883211283,-0.0032857664233576626,True
0.45,0.81,2.8478729323337615,0.16434875058900117,0.017264648731141752,0.019569894099848714,0.026879727685325268,-0.0007251626898047711,-0.0016258134490238602,True
0.29,0.84,2.806822712065931,0.15950941907063304,0.027062280151532055,0.019580026990553306,0.02564304993252362,-0.000148717948717946,-0.004276923076923073,True
0.45,0.82,2.781838899533285,0.16382350313850774,0.01475693987395971,0.019548621190130625,0.026616545718432513,-0.0002208913649025049,-0.0011910863509749282,True
0.29,0.85,2.781305179149106,0.15943061714647508,0.024862200460709003,0.019675401069518716,0.02532058823529412,-0.0012696774193548357,-0.005941935483870963,True
0.29,0.86,2.759354936671145,0.15755453303343558,0.019005287273122663,0.019337516512549537,0.025457067371202114,-0.0026199999999999965,-0.0037408333333333256,True
0.45,0.86,2.638488111682445,0.15631572383254297,0.019005287273122663,0.019141576086956522,0.025707472826086958,-0.0026199999999999965,-0.0037408333333333256,True
0.55,0.82,2.4617431601262916,0.16351086662729383,0.01475693987395971,0.01927120253164557,0.026894936708860756,-0.0002208913649025049,-0.0011910863509749282,True
0.55,0.86,2.3488144378368525,0.1554055743407827,0.019005287273122663,0.01884918998527246,0.025890279823269514,-0.0026199999999999965,-0.0037408333333333256,True
0.58,0.81,2.3301893788723564,0.1626297451478789,0.017264648731141752,0.019568043087971276,0.026740933572710953,-0.0007251626898047711,-0.0016258134490238602,True
0.67,0.69,2.2887344337339015,0.14446338724246635,0.025548720721788633,0.02384838709677419,0.021574193548387095,0.00026369575361642544,-0.00025431637890807287,True
0.58,0.82,2.2857934206301542,0.16213292468182322,0.01475693987395971,0.019543076923076923,0.026437606837606833,-0.0002208913649025049,-0.0011910863509749282,True
0.6,0.81,2.1996592137189546,0.16195716571642865,0.017264648731141752,0.0198609756097561,0.02646078799249531,-0.0007251626898047711,-0.0016258134490238602,True
0.58,0.86,2.18811037962739,0.15353801171174725,0.019005287273122663,0.019069462025316456,0.02539224683544304,-0.0026199999999999965,-0.0037408333333333256,True
0.67,0.71,2.1841578485996798,0.1481983020868915,0.024945172747050215,0.023792307692307696,0.023420512820512822,-8.83412824589292e-05,-0.00015511393746687877,True
0.6,0.82,2.160055532492438,0.16148418094613942,0.01475693987395971,0.019820320855614974,0.026158467023172906,-0.0002208913649025049,-0.0011910863509749282,True
0.61,0.81,2.125798951300686,0.15700088352690514,0.017264648731141752,0.01931627906976744,0.025650968992248065,-0.0007251626898047711,-0.0016258134490238602,True
0.61,0.82,2.0887878708929635,0.1567829662429769,0.01475693987395971,0.019302389705882352,0.02538088235294118,-0.0002208913649025049,-0.0011910863509749282,True
0.6,0.86,2.0726181438194744,0.15260638078851227,0.019005287273122663,0.01930657894736842,0.02509342105263158,-0.0026199999999999965,-0.0037408333333333256,True
0.62,0.81,2.062206718290633,0.15138269017115122,0.017264648731141752,0.0190158,0.024758600000000002,-0.0007251626898047711,-0.0016258134490238602,True
0.62,0.82,2.027358704419899,0.15147303568023696,0.01475693987395971,0.019017424242424242,0.024527651515151516,-0.0002208913649025049,-0.0011910863509749282,True
0.61,0.85,2.0185018868022593,0.15028996097968048,0.024862200460709003,0.01924123711340206,0.02415446735395189,-0.0012696774193548357,-0.005941935483870963,True
0.61,0.86,2.0069156768176715,0.14802691184922329,0.019005287273122663,0.018815059221658208,0.024347038917089676,-0.0026199999999999965,-0.0037408333333333256,True
0.62,0.85,1.9610804237768724,0.14515750192763782,0.024862200460709003,0.018973674911660778,0.023323851590106005,-0.0012696774193548357,-0.005941935483870963,True
0.62,0.86,1.9501422503216912,0.14291076836440963,0.019005287273122663,0.01853982608695652,0.023534782608695654,-0.0026199999999999965,-0.0037408333333333256,True
0.64,0.81,1.9282544691439438,0.14759670356432425,0.017264648731141752,0.01992922077922078,0.024562554112554116,-0.0007251626898047711,-0.0016258134490238602,True
0.64,0.82,1.897753102814358,0.1479415292960711,0.01475693987395971,0.01987877551020408,0.024324897959183675,-0.0002208913649025049,-0.0011910863509749282,True
0.64,0.84,1.8506845312072233,0.1412795626365665,0.027062280151532055,0.019635508637236086,0.023477159309021115,-0.000148717948717946,-0.004276923076923073,True
0.64,0.85,1.8395564427348254,0.14143897170558903,0.024862200460709003,0.019769886363636364,0.02304905303030303,-0.0012696774193548357,-0.005941935483870963,True
0.64,0.86,1.8299285694580725,0.1390954060356602,0.019005287273122663,0.01929199255121043,0.023279515828677842,-0.0026199999999999965,-0.0037408333333333256,True
0.66,0.81,1.798049071628502,0.14625933890053364,0.017264648731141752,0.019504028436018953,0.024064454976303315,-0.0007251626898047711,-0.0016258134490238602,True
0.66,0.82,1.7714994823201524,0.14675295092207558,0.01475693987395971,0.019475555555555555,0.023836666666666666,-0.0002208913649025049,-0.0011910863509749282,True
0.67,0.81,1.7410333972304048,0.13883653497700163,0.017264648731141752,0.019127135678391957,0.022584422110552768,-0.0007251626898047711,-0.0016258134490238602,True
0.67,0.82,1.7161292128115424,0.13988741795039644,0.01475693987395971,0.01912183098591549,0.02244107981220658,-0.0002208913649025049,-0.0011910863509749282,True
0.66,0.86,1.7122583581330688,0.13732474411329526,0.019005287273122663,0.018879678068410465,0.0227533199195171,-0.0026199999999999965,-0.0037408333333333256,True
0.67,0.83,1.6959135637714378,0.13700041587453668,0.019307066435143006,0.019040632054176068,0.0218293453724605,-0.00018321167883211283,-0.0032857664233576626,True
0.67,0.84,1.677547307203447,0.13285394514920326,0.027062280151532055,0.018895842450765865,0.02160240700218818,-0.000148717948717946,-0.004276923076923073,True
0.67,0.85,1.668398811150998,0.13317892324749817,0.024862200460709003,0.01905991379310345,0.02114353448275862,-0.0012696774193548357,-0.005941935483870963,True
0.67,0.86,1.6604753412527222,0.1306745264076855,0.019005287273122663,0.018530866807610995,0.021441437632135307,-0.0026199999999999965,-0.0037408333333333256,True
0.72,0.81,1.4714081163182997,0.12829495743210403,0.017264648731141752,0.017970119521912353,0.019454581673306773,-0.0007251626898047711,-0.0016258134490238602,True
0.72,0.82,1.4535807354326697,0.13133963109251745,0.01475693987395971,0.018078136200716844,0.019549820788530466,-0.0002208913649025049,-0.0011910863509749282,True
0.72,0.83,1.43905127725075,0.12759782971970832,0.019307066435143006,0.018016554054054057,0.018800337837837838,-0.00018321167883211283,-0.0032857664233576626,True
0.72,0.84,1.4258054617853793,0.12191608832944026,0.027062280151532055,0.017849354838709676,0.01860258064516129,-0.000148717948717946,-0.004276923076923073,True
0.72,0.85,1.419191277905295,0.12270650187736548,0.024862200460709003,0.018112618296529968,0.017997160883280752,-0.0012696774193548357,-0.005941935483870963,True
0.72,0.86,1.4134540021611344,0.11936460197542473,0.019005287273122663,0.017371165644171776,0.01851625766871166,-0.0026199999999999965,-0.0037408333333333256,True
0.74,0.81,1.383167719574403,0.12167055585399156,0.017264648731141752,0.018292,0.018665,-0.0007251626898047711,-0.0016258134490238602,True
0.74,0.82,1.3674029870500741,0.12650855648409262,0.01475693987395971,0.018384649122807017,0.018878508771929824,-0.0002208913649025049,-0.0011910863509749282,True
0.74,0.84,1.3427956084990391,0.11586946023153102,0.027062280151532055,0.018074131274131273,0.017825096525096524,-0.000148717948717946,-0.004276923076923073,True
0.74,0.85,1.3369275714231514,0.11702278451975526,0.024862200460709003,0.018381954887218045,0.017124060150375937,-0.0012696774193548357,-0.005941935483870963,True
0.74,0.86,1.3318349499446474,0.11324779938499567,0.019005287273122663,0.01749418181818182,0.017768,-0.0026199999999999965,-0.0037408333333333256,True
0.78,0.81,1.207632448479998,0.11095917922870684,0.017264648731141752,0.016370000000000003,0.02021142857142857,-0.0007251626898047711,-0.0016258134490238602,True
0.78,0.84,1.1767427958566972,0.10789727762511894,0.027062280151532055,0.016811627906976746,0.01781782945736434,-0.000148717948717946,-0.004276923076923073,True
0.79,0.81,1.1744844561669237,0.09158984085225129,0.017264648731141752,0.016407317073170734,0.01398048780487805,-0.0007251626898047711,-0.0016258134490238602,True
0.29,0.29,18.546,1.0,0.034666640476274636,,,-0.00015776636713735553,-4.767650834403078e-05,False
0.29,0.34,18.434249167817583,0.9,0.03470220719772472,-0.0733,0.0341,-0.00012163968131585706,-2.8604471858134203e-05,False
0.29,0.37,18.08018119058876,0.6837722339831621,0.0348183047407213,-0.013750000000000002,0.008299999999999998,-0.00016794739556472415,-1.4182568334192896e-06,False
0.29,0.38,17.947596267801217,0.5358411166387221,0.034590686576266065,-0.008533333333333335,0.015166666666666667,-0.0002331784146656339,-9.372579395817188e-06,False
0.29,0.39,17.713779793148248,0.36904265551980675,0.03439791655084157,0.00021999999999999922,0.024579999999999998,-0.00025688405797101447,-1.4777432712215288e-05,False
0.29,0.43,16.767211904712166,0.31024344781254576,0.033643430602702314,0.012781818181818182,0.016945454545454545,-0.00015071895424836586,4.823529411764714e-05,False
0.29,0.45,16.041866671818777,0.34522352231076553,0.033378156884950286,0.026204761904761904,0.01668095238095238,-0.00016405590717299574,7.236286919831218e-05,False
0.29,0.46,15.612082804909996,0.3179669637574677,0.03328326887381868,0.026034782608695652,0.01630869565217391,-0.00016873508353221954,-3.505701405462741e-05,False
0.29,0.47,15.357378461389317,0.306237313649024,0.033398176058345136,0.021192857142857142,0.018728571428571428,-0.000144465141032464,2.7381585949973337e-05,False
